video_id,channel_Id,playlist_id,channelTitle,title,tags,duration,dimension,definition,projection,viewCount,likeCount,commentCount,publishdate,publishtime
c7vvioDfaHo,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Lockdown Protocol #7) Bài học cuộc sống bổ ích của anh Độ Mixi và món quà bất ngờ từ bé Nhism Chua.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'mixi gaming simulator super market', 'Lockdown Protocol', 'refund gaming', 'lockdown protocol game', 'lockdown protocol refund gaming', 'lockdown protocol độ mixi']",01:29:50,2d,hd,rectangular,767629,11714,281.0,2024-09-19,05:00:32
1P8AfA04vi8,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Cùng Độ Mixi và anh em RF chiêm ngưỡng BST thẻ Yugioh siêu đỉnh cao của vua trò chơi Cris,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'mixigaming kênh chat fa', 'pokemon pack', 'mở pack pokemon', 'mở thẻ pokemon']",01:56:19,2d,hd,rectangular,932960,20742,196.0,2024-09-18,17:30:55
PnygcBTrY30,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(TCG Card Shop Simulator #1) My Cac Shop của ông trùm thẻ bài Độ Mixi thống trị khu phố ngày mở bán.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'refund gaming', 'Card Shop Simulator #', 'simulator', 'simulator shop game', 'mixigaming simulator game', 'mixigaming card shop simulator']",03:59:38,2d,hd,rectangular,834969,10605,228.0,2024-09-18,05:00:12
4MNMdzaY2T8,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Vua thẻ bài Độ Mixi nhập môn, khui nóng 72 packs Pokémon Card với niềm khao khát đổi đời.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'mixigaming kênh chat fa', 'pokemon pack', 'mở pack pokemon', 'mở thẻ pokemon']",01:56:53,2d,hd,rectangular,1003131,17891,195.0,2024-09-17,17:32:49
JmC0OCDWlDI,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Khoe kênh chat FA món quà siêu đáng yêu ""Độ Lý phiêu lưu ký"" từ hai bạn Fan dễ thương.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:28:57,2d,hd,rectangular,562380,12050,71.0,2024-09-16,16:58:59
Uul7Xyu5QuA,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Pico Park 2 #1) Anh em Refund kết hợp, thành lập lineup ""hủy diệt tình bạn"" hoan hỉ tận hưởng game.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'refund gaming', 'Zero Hour', 'zero hour', 'zero hour gameplay', 'zero hour mixigaming', 'zero hour game', 'refund zero hour']",06:52:51,2d,hd,rectangular,1607278,20996,1709.0,2024-09-15,05:00:26
cokSUoJ6tho,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Tâm sự trả lời donate của kênh chat FA & bán thành công chiếc iphone 14 promax gia truyền,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:28:09,2d,hd,rectangular,636511,12463,76.0,2024-09-14,16:57:26
Ekua2w4SLw8,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Độc lạ món quà sinh nhật máy thổi nồng độ cồn và khoe chiếc xe scooter từ người em Tú trố,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'sinh nhật độ mixi', 'sinh nhật mixigaming', 'quà sinh nhật độ mixi']",01:00:27,2d,hd,rectangular,657622,13287,83.0,2024-09-13,16:29:04
UoeF8eFWvvQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(TalkShow) Cùng Độ Mixi gặp lại các em Độ Mixi đến từ quá khứ trong buổi chúc mừng sinh nhật tuổi 36,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'refund gaming', 'Zero Hour', 'zero hour', 'zero hour gameplay', 'zero hour mixigaming', 'zero hour game', 'refund zero hour']",03:06:18,2d,hd,rectangular,775198,19278,790.0,2024-09-12,12:00:40
NGB4VZzC0-I,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Zero Hour #1) Hỗn chiến team Refund nổ ra căng thẳng cùng những trái nade oan nghiệt từ anh Độ Mixi,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'refund gaming', 'Zero Hour', 'zero hour', 'zero hour gameplay', 'zero hour mixigaming', 'zero hour game', 'refund zero hour']",02:04:46,2d,hd,rectangular,834009,12124,253.0,2024-09-12,05:00:13
3NdHOhdOknY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Họp CLB bóng bàn với 2 thành viên cốt cán QNT và FunkyM cùng tâm thư gửi bà chủ Hakyfood.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:21:56,2d,hd,rectangular,535496,11956,135.0,2024-09-11,16:53:06
mgUXDP_PQtI,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Lan tỏa tinh thần lá lành đùm lá rách, ủng hộ khắc phục hậu quả thiên tai đến ae Bộ Tộc.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:23:11,2d,hd,rectangular,609611,13471,69.0,2024-09-10,16:52:51
ZVmzDDpnaW4,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Feather Party) Đại hội thể thao cùng 4 chú gà Mixi, Khôi, Ben, Nhạc từ phi đội gà không bay Refund.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'Lockdown Protocol', 'refund gaming', 'Crime Scene Cleaner', 'cleaner simulator', 'crime cleaner game', 'crime cleaner gameplay', 'mixigaming simulator game']",00:32:32,2d,hd,rectangular,525731,9165,131.0,2024-09-10,05:00:31
_HntVcPixRw,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Squirrel with a Gun) Một ngày vào vai ""sóc Kiên"", đối đầu với hàng loạt anh Độ Mixi từ đa vũ trụ.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'Lockdown Protocol', 'refund gaming', 'Crime Scene Cleaner', 'cleaner simulator', 'crime cleaner game', 'crime cleaner gameplay', 'mixigaming simulator game']",01:52:01,2d,hd,rectangular,598726,10941,187.0,2024-09-09,05:00:17
560IRpLLaWI,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Truyền hình trực tiếp bão Yagi tại đầu cầu Yên Lãng và xem hình ảnh chia sẻ từ anh em FA.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:31:01,2d,hd,rectangular,710726,13212,124.0,2024-09-07,17:03:12
SstDtlP2jOI,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Only Up: SKIBIDI TOGETHER) Kiếp nạn thứ 83 của SkibidiĐộ khi đối diện với tựa game siêu khó (chịu).,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'Lockdown Protocol', 'refund gaming', 'Only Up: SKIBIDI TOGETHER', 'skibidi only up', 'skibidi only up mixigaming', 'skibidi mixigaming', 'skibidi độ mixi']",01:58:21,2d,hd,rectangular,621820,8191,205.0,2024-09-07,05:00:16
IWPSsfTGEfo,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Reaction Vlog của người em LeKhoi và theo dõi tình hình bão Yagi cùng anh em kênh chat FA,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:27:11,2d,hd,rectangular,734630,14953,91.0,2024-09-06,16:57:21
5UECmUAci-I,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Lockdown Protocol #6) Thảm sát liên hoàn tại phòng scan và khám phá ra cách counter anh Độ Mixi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'mixi gaming simulator super market', 'Lockdown Protocol', 'refund gaming', 'lockdown protocol game', 'lockdown protocol refund gaming', 'lockdown protocol độ mixi']",01:22:48,2d,hd,rectangular,830910,11619,232.0,2024-09-06,05:00:03
8Quogf81e6I,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Khoe móc khóa vịt in hình các thành viên, tặng kèm đơn cốc Mixi phiên bản stickers mới.","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:19:16,2d,hd,rectangular,511867,11108,53.0,2024-09-05,16:47:53
m-P-oAusohg,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Restream) Dạo quanh một vòng group FB và bắt gặp những siêu phẩm sau pha nhảy dù ""huyền thoại"".","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",01:23:37,2d,hd,rectangular,621149,13720,72.0,2024-09-04,16:59:28
I5OLWtcx3sY,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,"(Black Myth: Wukong #6 - END) Trận chiến long trời lở đất cùng Nhị Lang Thần, hé mở một khởi đầu mới","['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'mixi gaming simulator super market', 'refund gaming', 'black myth wukong', 'black myth wukong độ mixi', 'black myth wukong mixigaming']",05:36:14,2d,hd,rectangular,1194359,16202,682.0,2024-09-04,05:00:17
mjySILdmaAQ,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Restream) Cùng xem lại Vlog và những câu chuyện chưa kể trong chuyến đi đến Đức của Than Do Mixi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Mixigaming Funny Stream', 'mixivlog', 'do mixi', 'mixigaming talkshow', 'mixigaming', 'mixigaming funny stream', 'streamer mixigaming', 'mixigaming liveshow', 'mixi', 'độ tày', 'độ mixi', 'độ mixi stream', 'restream', 'restream hôm qua', 'restream mixigaming', 'restream mixi', 'độ mixi và pewpew', 'restream độ mixi', 'độ mixi chơi tiktok', 'mixigaming restream', 'cốc mixi', 'độ mixi restream', 'kênh chat fa', 'mixigaming kênh chat fa', 'ao làng pubg', 'ao làng pubg mixigaming']",02:02:03,2d,hd,rectangular,849629,18640,131.0,2024-09-03,17:32:30
bGuGOt4e4yg,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,MixiVLOG#29: Cùng Độ Mixi lêu hêu 4 ngày khám phá nước Đức và pha nhảy dù đáng nhớ từ độ cao 4000m.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'Goose Goose Duck Việt Nam', 'Game Việt Hóa', 'Ma Sói Việt Nam', 'Streamer Ma Sói', 'GTA V', 'Shorts', 'Mixigaming Shorts']",01:46:18,2d,hd,rectangular,2240274,63521,2958.0,2024-09-03,05:00:19
sqEOWX0lbP4,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Black Myth: Wukong #5) Chuyện tình bi ai của Thiên Bồng Nguyên Soái và đại chiến cùng Hồng Hài Nhi.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'mixi gaming simulator super market', 'refund gaming', 'black myth wukong', 'black myth wukong độ mixi', 'black myth wukong mixigaming']",06:25:56,2d,hd,rectangular,1003996,10698,420.0,2024-09-02,05:00:36
9sDtGbCE3ng,UCA_23dkEYToAc37hjSsCnXA,UUA_23dkEYToAc37hjSsCnXA,MixiGaming,(Black Myth: Wukong #4) Tôn Ngộ Moi lạc lối ở Động Bàn Tơ và pha ăn hành no nê từ Tiểu Hoàng Long.,"['Mixigaming', 'Mixi', 'Độ Tày', 'Streamer Mixigaming', 'Funny', 'Mixigaming Funny Stream', 'Funny Stream', 'Streamer Việt Nam', 'Stream Việt Nam', 'Stream Việt', 'PUBG', ""Player Unknown's Battle Ground VN"", 'PUBG VN', 'CSGO', 'CSGO VN', 'Vịt Ngỗng Mixigaming', 'Mixigaming Goose Goose Duck', 'mixigaming', 'simulator game', 'độ mixi simulator game', 'mixigaming simulator', 'mixi gaming simulator super market', 'refund gaming', 'black myth wukong', 'black myth wukong độ mixi', 'black myth wukong mixigaming']",04:24:49,2d,hd,rectangular,786906,9120,409.0,2024-09-01,05:00:11
